Odorant,Odor,SMILES representation,exactmw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR
"3,6-nonadienal","fat, soap",CCC=CCC=CCC=O,138.104465068,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.44110397867767,17.07,2.4879000000000007,43.86900000000002
ethylheptylate,fruit,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2-methyl-2-(methyldithio)propanal,"smoke, fat",CSSC(C)(C)C=O,150.01730694,1.0,0.0,3.0,0.0,3.0,3.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.00672372253988,17.07,1.9750999999999996,41.24900000000002
hotrienol,hyacinth,CC(=C)/C=C/CC(C)(O)C=C,152.120115132,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,68.74915471304226,20.23,2.4458,49.39180000000003
linalool,"flower, lavender",CC(C)=CCCC(C)(O)C=C,154.135765196,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.43875774522651,20.23,2.6698000000000013,49.485800000000026
ethenyl-dimethylpyrazine,earth,Cc1ncc(C=C)nc1C,134.08439832,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.640864506792155,25.78,1.73644,41.597000000000016
"2,4-octadienal","green, seaweed, cucumber",CCCC=CC=CC=O,124.088815004,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.076161864281055,17.07,2.0978,39.252
octenol,"soap, plastic",CCCCCCC=CO,128.120115132,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.39847654861756,20.23,3.028500000000001,40.5278
acetylthiazoline,"roast, popcorn",CC(=O)[S]1=CNCC1,131.040484908,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,51.19943958667047,29.1,0.1646999999999999,37.2057
delta-terpinene,"pine, plastic",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
(E)-linalooloxide,flower,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
(+)-cis-roseoxide,"green, flower",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
nonanone,"hot milk, soap, green",CCCCCCCC(C)=O,142.135765196,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.820310043046184,17.07,2.935900000000002,44.057000000000016
trans-sabinenehydrate,"wood, balsamic",CC(C)[C@]12CC[C@@](C)(O)C1C2,154.135765196,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,68.80630150253657,20.23,2.1935000000000002,45.23580000000002
(-)-cis-roseoxide,"sweet, rose",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
methylcinnamate,strawberry,COC(=O)C=Cc1ccccc1,162.06807956,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.47663587444978,26.3,1.8728,47.492000000000026
p-menthatriene,turpentine,CC(C)c1ccc(C)cc1,134.109550448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.89117157708339,0.0,3.118420000000002,45.26800000000003
(methylbutenyl)-methylfuran,mint,CCC=C(C)c1ccoc1C,150.104465068,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.4,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.72578203776919,13.14,3.401320000000002,47.38700000000003
undecane,alkane,CCCCCCCCCCC,156.187800768,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.38867217179563,0.0,4.537100000000004,52.90100000000004
alpha-p-dimethylstyrene,"citrus, pine",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
formylmethylthiophene,sulfur,O=CCc1sccc1,126.013935812,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.16666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.96317271874543,17.07,1.4895,34.087
4-ethyl-6-hepten-3-one,fish,CCC(CC=C)C(=O)CC,140.120115132,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63.13070701086191,17.07,2.567800000000001,43.89300000000002
"(E)-p-mentha-2,8-dien-1-ol","fresh, mint",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pinenol,"must, dust",CC1=CCC2CC1(O)C2(C)C,152.120115132,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.8,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,68.11669847035232,20.23,2.1136,45.21180000000002
perillen,wood,CC(C)=CCCc1cocc1,150.104465068,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.4,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.72578203776919,13.14,3.1784000000000017,46.460000000000036
menthone,"fresh, green",CC(C)C1CCC(C)CC1=O,154.135765196,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,69.17942100391355,17.07,2.6477000000000013,46.35000000000002
octenhydroperoxide,"metal, mushroom",CCCCCCC=C.O[O-],145.12340336391,2.0,1.0,5.0,1.0,2.0,2.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.12783677008111,43.29,1.9625000000000001,41.5848
"2-acetyl-3,4,5,6-tetrahydropyridine",caramel,CC(=O)C1=NCCCC1,125.084063972,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.7142857142857143,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.97991714658386,29.43,1.2003000000000001,36.834
(E)-roseoxide,flower,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
gamma-heptalactone,"nut, fat, fruit",CCCC1CCC(=O)O1,128.083729624,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.8571428571428571,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,55.19813989023062,26.3,1.4921,34.02199999999999
neroloxide,"oil, flower",CC(C)=CCCC1(C)OC1CO,170.130679816,2.0,1.0,4.0,1.0,2.0,2.0,0.0,0.8,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,74.23607485338842,32.76,1.8825999999999996,49.02880000000003
limoneneoxide,fruit,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ethylcyclohexanoate,fruit,CCOC(=O)C1CCCCC1,156.115029752,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.8888888888888888,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.92802411902383,26.3,2.1298000000000004,43.20800000000001
methylcyclohexanecarboxylate,"fruit, ester",COC(=O)C1CCCCC1,142.099379688,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.875,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.56308200462723,26.3,1.7397,38.591
4-mercapto-4-methyl-2-pentanol,"flower, lemon",CC(O)CC(C)(C)S,134.076536068,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,56.51326201541031,20.23,1.4657,39.36280000000001
benzylalcohol,"sweet, flower",OCc1ccccc1,108.057514876,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.59057898608958,20.23,1.1789,32.364799999999995
(Z)-limoneneoxide,"fresh, citrus",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3-terpinen-1-ol,must,CC(C)C1=CCC(C)(O)CC1,154.135765196,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.12252962388155,20.23,2.503700000000001,47.39580000000002
2-nonenal,"orris, fat, cucumber",CCCCCCC=CC=O,140.120115132,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.13070701086192,17.07,2.711900000000001,43.963000000000015
(E)-limoneneoxide,"fresh, citrus",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
(+)-(E)-limoneneoxide,green,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
camphor,camphor,CC1(C)C2CCC1(C)C(=O)C2,152.120115132,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,68.17358985038433,17.07,2.401700000000001,44.23600000000002
fenchylalcohol,camphor,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ethyl-4-hydroxymethyl-3(2H)-Furanone,caramel,CCC1OC=C(CO)C1=O,142.06299418,3.0,1.0,2.0,1.0,3.0,3.0,0.0,0.5714285714285714,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,59.302770610242355,46.53,0.2405,35.33979999999999
pentylmethylbutyrate,apple,CCCCCC(C)(CC)C([O-])=O,171.13905342791,2.0,0.0,6.0,0.0,2.0,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,74.97948590963881,40.129999999999995,1.7328999999999999,47.547000000000025
alpha-fenchylalcohol,camphor,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
alpha-fenchylalcohol,camphor,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
menthone,mint,CC(C)C1CCC(C)CC1=O,154.135765196,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,69.17942100391355,17.07,2.6477000000000013,46.35000000000002
beta-terpineol,must,COc1cc(/C=C/CO)cc(OC)c1O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,372.14203234799993,9.0,5.0,7.0,5.0,9.0,9.0,0.0,0.5294117647058824,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,150.17568187115373,138.07000000000002,-1.1120000000000008,90.06100000000002
methylcyclopentapyrazine,roast,Cc1[nH]c2cccc2nc1,132.068748256,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.125,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.26127272205399,28.68,1.8229199999999999,39.946700000000014
p-2-menthen-1-ol,herb,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
(E)-2-nonenal,"cucumber, fat, green",CCCCCC/C=C/C=O,140.120115132,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.13070701086192,17.07,2.711900000000001,43.963000000000015
3-(acetylthio)-2-methylfuran,roasted meat,CC(=O)Sc1ccoc1C,156.024500496,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.60519085217263,30.21,2.2266200000000005,39.98300000000002
octylacetate,fruit,CCCCCCCCOC(C)=O,172.14632988,2.0,0.0,7.0,0.0,2.0,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29879738694967,26.3,2.910000000000002,50.009000000000036
sesquiphellandrene,"sweet, fruit, herb",CC(CCC=C(C)C)C1CCC(=C)C=C1,204.187800768,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,94.77380037930007,0.0,4.891300000000005,68.83300000000004
citronellal,fat,CC(CCC=C(C)C)CC=O,154.135765196,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.49564912525854,17.07,2.9579000000000013,48.51000000000003
2-nonenal,paper,CCCCCCC=CC=O,140.120115132,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.13070701086192,17.07,2.711900000000001,43.963000000000015
nonanol,"fat, green",CCCCCCCCCO,144.15141526,1.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.45302169519843,20.23,2.7293000000000016,45.078800000000015
"2,6-nonadienal","cucumber, wax, green",CCC=CCCC=CC=O,138.104465068,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.44110397867766,17.07,2.4879000000000007,43.86900000000002
acetylmethylcyclohexene,spice,CC(=O)CC1=CCCCC1,138.104465068,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.1248758573327,17.07,2.4659000000000004,41.84900000000002
homofuraneol,caramel,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
diethylmethylpyrazine,baked,CCc1cnc(C)c(CC)n1,150.115698448,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.5555555555555556,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.695409653373,25.78,1.9098199999999999,45.52500000000002
4-pentenylisothiocyanate,"mustard, horseradish",C=CCCCN=C=S,127.045570288,1.0,0.0,4.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.12846130069333,12.36,2.0554,39.32400000000001
benzylacetate,"fresh, boiled vegetable",[O-]C(=O)CCc1ccccc1,149.06080310791,2.0,0.0,3.0,0.0,2.0,2.0,0.0,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.48198531492656,40.129999999999995,0.36909999999999976,39.77000000000002
diethylmethylpyrazine,"potato, meat, roast",CCc1cnc(C)c(CC)n1,150.115698448,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.5555555555555556,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.695409653373,25.78,1.9098199999999999,45.52500000000002
methyldithiofurane,"thiamin, meat",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
methyl-(methyldithio)furan,"cooked meat, thiamin",CSSc1occc1C,160.001656876,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.601798749447156,13.14,2.958120000000001,42.81700000000002
diethylsuccinate,"wine, fruit",CCOC(=O)CCC(=O)OCC,174.089208928,4.0,0.0,5.0,0.0,4.0,4.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.84398048770709,52.60000000000001,0.8927999999999999,42.500000000000014
"2,6-nonadienol",cucumber,CCC=CCCC=CCO,140.120115132,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.073815630829905,20.23,2.2813000000000003,44.89080000000002
nonadienol,cucumber,CCCCCC=CC=CO,140.120115132,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.073815630829905,20.23,3.194600000000001,45.05080000000001
cis-isocitral,green,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
camphenehydrate,camphor,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pinocarveol,flower,CC1(C)C2CC(O)C(=C)C1C2,152.120115132,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.8,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,68.11669847035232,20.23,1.9695,45.14180000000002
ethylphenol,must,CCc1ccccc1O,122.07316494,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.95552110048619,20.23,1.9545999999999997,37.48480000000001
l-menthol,peppermint,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,156.15141526,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,69.8121326560658,20.23,2.439500000000001,47.34980000000002
ethylbenzaldehyde,sweet,CCc1ccccc1C=O,134.07316494,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.68775156273055,17.07,2.0615,41.20750000000002
isoborneol,"must, camphor",CC1(C)C2CCC1(C)C(O)C2,154.135765196,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,68.80630150253657,20.23,2.1935000000000002,45.23580000000002
butylmethoxypyrazine,"carrot, earth",CCCCc1nccnc1OC,166.110613068,3.0,0.0,4.0,0.0,3.0,3.0,0.0,0.5555555555555556,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.80895488287989,35.010000000000005,1.8277999999999999,47.196000000000026
phenylethylthiol,rubber,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
(epoxymethylbutyl)-methylfuran,"green, earth, citrus",CCC1OC1(C)c2ccoc2C,166.099379688,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.6,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,72.52309914593108,25.67,2.612020000000001,45.961000000000034
(Z)-3-hexenylbutanoate,"wine, green",CCCC\C=C/C(C)CC([O-])=O,169.12340336391,2.0,0.0,6.0,0.0,2.0,2.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,74.28988287745454,40.129999999999995,1.5088999999999997,47.45300000000003
ethenyl-ethylmethylpyrazine,earth,CCc1nc(C=C)cnc1C,148.100048384,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.00580662118877,25.78,1.9904199999999999,46.23800000000002
S-(2-furfuryl)-ethanethioate,roast,CC([O-])=[SH]C1(C)CC=CO1,159.04852417191,2.0,0.0,1.0,1.0,2.0,3.0,0.0,0.5714285714285714,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,64.46807211936701,32.29,0.6122000000000001,42.91400000000002
epoxy-2-octenal,metal,CCCCCC1=C(O1)C=O,140.083729624,2.0,0.0,5.0,0.0,2.0,2.0,0.0,0.625,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.87347897244295,29.6,2.0073999999999996,38.317
methylisoborneol,"earth, must",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
dimethyloctadienal,green,CCCC=CC(C)=C(C)C=O,152.120115132,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.80604609307429,17.07,2.878000000000001,48.48600000000003
hexylbutanoate,apple peel,CCCCCCOC(=O)CCC,172.14632988,2.0,0.0,7.0,0.0,2.0,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29879738694966,26.3,2.910000000000001,50.009000000000036
ethylbenzoate,"camomile, flower, celery, fruit",CCOC(=O)c1ccccc1,150.06807956,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.80129679223742,26.3,1.8633,42.39850000000003
lavandulol,herb,CC(C)=CCC(CO)C(C)=C,154.135765196,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.43875774522652,20.23,2.5273000000000003,49.43780000000003
dillether,dill,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2-nonanol,cucumber,CCCCCCCC(C)O,144.15141526,1.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.45302169519842,20.23,2.727700000000002,45.05680000000002
(Z)-3-hexenyl-2-methylbutanoate,"herb, sweet",CCCC\C=C/C(C)C(C)C([O-])=O,183.13905342791,2.0,0.0,6.0,0.0,2.0,2.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,80.65482499185116,40.129999999999995,1.7548999999999997,52.00000000000004
4-acetyltoluene,bitter almond,CC(=O)c1ccc(C)cc1,134.07316494,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.687751562730554,17.07,2.1976200000000006,41.183500000000016
pentylpyridine,fat,CCCCCc1ccccn1,149.12044948,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4757616724265,12.89,2.814300000000001,47.46600000000004
isobutylmethoxypyrazine,"earth, spice, green pepper",COc1nccnc1CC(C)C,166.110613068,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.5555555555555556,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.80895488287989,35.010000000000005,1.6837,47.12600000000003
butylhexanoate,fruit,CCCCCC(=O)OCCCC,172.14632988,2.0,0.0,7.0,0.0,2.0,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29879738694966,26.3,2.910000000000001,50.009000000000036
